コード,修正機種名,件数,台数,最小値,最大値,合計額,中心価格,前回
p9439,ニューパルサーＤＸ３,0,0,0,0,0,1000,1000
p9556,ＢＬＡＣＫ　ＬＡＧＯＯＮ　ＺＥＲＯ　ｂｕｌｌｅｔ　ＭＡＸ,0,0,0,0,0,1000,
p9492,パチスロＧＡＮＴＺ極　ＴＨＥ　ＳＵＲＶＩＶＡＬ　ＧＡＭＥ,0,0,0,0,0,1000,1000
p9609,ぱちスロ　ウルトラマンタロウ　暴君ＳＰＥＣ,0,0,0,0,0,1000,1000
p9654,パチスロ犬夜叉,0,0,0,0,0,1000,1000
p9687,Ｓ　ＢＩＧ島唄３０,0,0,0,0,0,1000,1000
p9514,マイジャグラーＶ,0,0,0,0,0,1000,1000
p9126,アイムジャグラーＥＸ,0,0,0,0,0,1000,1000
p6534,巨人の星Ｖ,1,1,0,0,0,1000,1000
p6742,餓狼伝説☆双撃,2,2,0,0,0,1000,1000
p6169,シスタークエスト２魔剣の騎士と白銀の巫女,1,1,0,0,0,1000,1000
p9511,泡盛,1,1,0,0,0,1000,1000
p8531,ＳＬＯＴ魔法少女まどか☆マギカＡ,4,7,0,0,0,1000,1000
p8489,ＳＬＯＴデビルマンΧ,1,1,0,0,0,1000,1000
p8395,ＳＬＯＴギルティクラウン,1,1,0,0,0,1000,1000
p8212,ＳＬＯＴバジリスク　甲賀忍法帖ＩＩＩ,2,2,0,0,0,1000,1000
p7910,デビルマンⅢ　悪魔ノ黙示録,1,2,0,0,0,1000,1000
p7340,緑ドンＶＩＶＡ２,1,1,0,0,0,1000,1000
p7272,バジリスク～甲賀忍法帖～絆,3,7,0,0,0,1000,1000
p6927,ミリオンゴッド神々の系譜ＺＥＵＳｖｅｒ．,3,3,0,0,0,1000,1000
p6907,ＳＬＯＴ牙狼,1,1,0,0,0,1000,1000
p6759,ドンちゃん祭,1,1,0,0,0,1000,1000
p6120,緑ドンＶＩＶＡ！情熱南米編,1,1,0,0,0,1000,1000
p9081,パチスロ１０００ちゃん,3,3,0,0,0,1000,1000
p8998,ＯＶＥＲ‐ＳＬＯＴ「ＡＩＮＺ　ＯＯＡＬ　ＧＯＷＮ絶対支配者光臨」,3,9,0,0,0,1000,1000
p7543,ひぐらしのなく頃に煌,1,1,0,0,0,1000,1000
p6962,スペシャルジャックポット,2,2,0,0,0,1000,1000
p9111,パチスロ　青鬼,2,4,0,0,0,1000,
p9032,闘魂継承アントニオ猪木という名のパチスロ機,1,1,0,0,0,1000,
p9007,パチスロ　ラブ嬢２,2,2,0,0,0,1000,1000
p8957,パチスロ　ガールズ＆パンツァーＧ～これが私の戦車道です！～,3,7,0,0,0,1000,1000
p8890,パチスロ黄門ちゃまＶ女神盛‐ＭＥＧＡＭＯＲＩ‐,2,2,0,0,0,1000,1000
p8640,パチスロ黄門ちゃまＶ,2,3,0,0,0,1000,1000
p8558,乙女マスターズ　空を翔る白き軌跡,3,3,0,0,0,1000,1000
p8347,パチスロ　黒神　Ｔｈｅ　Ａｎｉｍａｔｉｏｎ,1,1,0,0,0,1000,1000
p8280,パチスロ　ゼクスイグニッション,2,2,0,0,0,1000,1000
p8017,めぞん一刻　桜の下で,2,2,0,0,0,1000,1000
p7929,戦国乙女２　深淵に輝く気高き将星,1,4,0,0,0,1000,1000
p7857,ガールズ＆パンツァー,2,2,0,0,0,1000,1000
p7704,デビルサバイバー２,2,2,0,0,0,1000,1000
p7432,みどりのマキバオー届け！！日本一のゴールへ！！,1,1,0,0,0,1000,1000
p7337,マジックモンスター３ぶっちぎり！魔界グランプリ,1,2,0,0,0,1000,1000
p7287,主役は銭形２,2,2,0,0,0,1000,1000
p6908,麻雀物語２激闘！麻雀グランプリ,1,1,0,0,0,1000,1000
p6542,不二子１００億＄の女神,1,1,0,0,0,1000,1000
p8875,マイフラワー３０,1,2,0,0,0,1000,1000
p8768,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか,6,7,0,0,0,1000,1000
p8354,パチスロ　テイルズ　オブ　シンフォニア,2,3,0,0,0,1000,
p8275,アイムジャグラーＥＸ　ＡｎｎｉｖｅｒｓａｒｙＥｄｉｔｉｏｎ,2,5,0,0,0,1000,1000
p8053,ファンキージャグラー,1,2,0,0,0,1000,1000
p7753,マイジャグラーⅢ,1,1,0,0,0,1000,
p7692,おとめ妖怪ざくろ,2,2,0,0,0,1000,1000
p7465,ニューアイムジャグラーＥＸ‐ＫＴ,2,5,0,0,0,1000,1000
p7312,ハッピージャグラーＶⅡ,2,6,0,0,0,1000,1000
p6799,マイジャグラーⅡ,2,3,0,0,0,1000,1000
p6641,ニューアイムジャグラーＥＸ,2,2,0,0,0,1000,1000
p6504,ミラクルジャグラーＫ,2,3,0,0,0,1000,1000
p6239,アイムジャグラーＡＰＥＸ,3,3,0,0,0,1000,1000
p6066,マイジャグラー,2,4,0,0,0,1000,1000
p4818,ラブリージャグラーＡ,2,2,0,0,0,1000,1000
p5477,クラシックジャグラー,3,5,0,0,0,1000,1000
p4645,アイムジャグラー７,2,3,0,0,0,1000,1000
p8772,ぱちスロ ゲッターロボ,2,2,0,0,0,1000,1000
p8391,ぱちスロ　ＰＳＹＣＨＯ‐ＰＡＳＳ　サイコパス,2,2,0,0,0,1000,1000
p7453,ぱちスロ必殺仕事人,3,5,0,0,0,1000,1000
p7109,ＡＫＢ４８,2,3,0,0,0,1000,1000
p9158,回胴黙示録カイジ～沼～,1,1,0,0,0,1000,1000
p9136,パチスロ　ファンタシースターオンライン２,3,3,0,0,0,1000,1000
p8649,パチスロディスクアップ,4,12,0,0,0,1000,1000
p9207,パチスロ真・北斗無双,4,4,0,0,0,1000,1000
p9084,パチスロ交響詩篇エウレカセブン３　ＨＩ‐ＥＶＯＬＵＴＩＯＮ　ＺＥＲＯ,2,2,0,0,0,1000,1000
p8970,パチスロあの日見た花の名前を僕達はまだ知らない。,3,4,0,0,0,1000,1000
p8820,パチスロ蒼天の拳　朋友,5,16,0,0,0,1000,1000
p8763,パチスロ チェインクロニクル,5,5,0,0,0,1000,1000
p8460,パチスロ北斗の拳　新伝説創造,1,6,0,0,0,1000,1000
p8362,パチスロツインエンジェルＢＲＥＡＫ,2,3,0,0,0,1000,1000
p8312,パチスロ獣王　王者の覚醒,1,1,0,0,0,1000,1000
p8290,パチスロ攻殻機動隊Ｓ．Ａ．Ｃ．　２ｎｄ　ＧＩＧ,1,1,0,0,0,1000,1000
p8226,パチスロ牙狼　守りし者,2,3,0,0,0,1000,1000
p8119,パチスロ北斗の拳　修羅の国篇,3,3,0,0,0,1000,1000
p7792,北斗の拳強敵,3,3,0,0,0,1000,1000
p7607,アラジンＡⅡ,2,3,0,0,0,1000,1000
p7407,蒼天の拳２,1,1,0,0,0,1000,1000
p7275,輪廻のラグランジェ,1,1,0,0,0,1000,1000
p6737,アイドルマスターライブインスロット,3,3,0,0,0,1000,1000
p6513,北斗の拳世紀末救世主伝説,3,10,0,0,0,1000,1000
p5915,パチスロ蒼天の拳,3,5,0,0,0,1000,1000
p5669,パチスロ交響詩篇エウレカセブン,2,4,0,0,0,1000,1000
p5479,快盗天使ツインエンジェル２,2,2,0,0,0,1000,1000
p9063,パチスロ　トータル・イクリプス２,2,2,0,0,0,1000,1000
p8918,パチスロ　ボンバーパワフルＩＩＩ,3,6,0,0,0,1000,1000
p8454,パチスロ　ゴルゴ１３Ｓ,2,2,0,0,0,1000,1000
p8322,パチスロ　マクロスフロンティア３,3,3,0,0,0,1000,1000
p8287,パチスロ　みんなで楽シーサー,1,1,0,0,0,1000,1000
p8085,戦姫絶唱シンフォギア,2,3,0,0,0,1000,1000
p7847,ＩＳ　インフィニットストラトス,1,2,0,0,0,1000,1000
p7215,タイガーマスク,1,1,0,0,0,1000,1000
p6232,創聖のアクエリオン,1,1,0,0,0,1000,1000
p8817,パチスロ聖闘士星矢　海皇覚醒Ｓｐｅｃｉａｌ,3,7,0,0,0,1000,1000
p8403,パチスロ聖闘士星矢　海皇覚醒,3,10,0,0,0,1000,1000
p7813,クジラッキー,2,2,0,0,0,1000,1000
p6350,笑ゥせぇるすまん,1,1,0,0,0,1000,1000
p6062,ピンポン,1,1,0,0,0,1000,1000
p5163,一騎当千Ａ,1,1,0,0,0,1000,1000
p9241,パチスロ七つの大罪,2,3,0,0,0,1000,1000
p9147,パチスロ〈物語〉シリーズ　セカンドシーズン,4,8,0,0,0,1000,1000
p9040,パチスロ北斗の拳　天昇,2,4,0,0,0,1000,1000
p8575,パチスロ戦場のヴァルキュリア,1,1,0,0,0,1000,1000
p8032,ビッグドリームｉｎロストアイランド２,3,4,0,0,0,1000,1000
p7469,バーチャファイターＺＳ,2,2,0,0,0,1000,1000
p7296,グラップラー刃牙,1,1,0,0,0,1000,1000
p9107,探偵オペラ　ミルキィホームズ　１／２の奇跡,1,1,0,0,0,1000,
p8941,スーパードラゴン,3,7,0,0,0,1000,1000
p8919,天晴！モグモグ風林火山　全国制覇版,3,6,0,0,0,1000,1000
p8266,ドリスタせかんど,2,2,0,0,0,1000,1000
p8110,プリシラと魔法の本,3,3,0,0,0,1000,1000
p9581,沖縄フェスティバル‐３０,2,4,0,0,0,1000,1000
p9340,スーパーハナハナ‐３０,2,15,0,0,0,1000,1000
p9151,ビッグシオ‐３０,1,3,0,0,0,1000,1000
p8968,ハイハイシオサイ,1,1,0,0,0,1000,1000
p8647,シークレットハイビスカス,1,1,0,0,0,1000,1000
p8579,ニューシオサイ‐３０,1,1,0,0,0,1000,1000
p8508,グレートキングハナハナ,2,3,0,0,0,1000,1000
p7808,ハナハナホウオウＥＸ‐３０,1,1,0,0,0,1000,1000
p7291,クイーンオアシス,1,1,0,0,0,1000,1000
p7112,ラクラクビスカス,1,1,0,0,0,1000,1000
p6140,スペシャルハナハナⅡ‐３０,2,10,0,0,0,1000,1000
p8709,パチスロ ベン・トー 狼たちの夜,1,1,0,0,0,1000,1000
p8447,パチスロ　ロボットガールズＺ,2,3,0,0,0,1000,1000
p9164,エヴァンゲリオン　フェスティバル,2,2,0,0,0,1000,1000
p9035,パチスロ　蒼穹のファフナー　ＥＸＯＤＵＳ,3,3,0,0,0,1000,1000
p9031,カードバトルパチスロ　ガンダム　クロスオーバー,2,3,0,0,0,1000,
p8656,パチスロ トータル・イクリプスＬｖ．ＭＡＸ-ＲＴ,4,5,0,0,0,1000,1000
p8252,ヱヴァンゲリヲン・勝利への願い,2,5,0,0,0,1000,1000
p7305,ヱヴァンゲリヲン～決意の刻～,1,1,0,0,0,1000,1000
p7266,機動戦士ガンダム,2,2,0,0,0,1000,1000
p6993,ＥＶＡＮＧＥＬＩＯＮ,2,2,0,0,0,1000,1000
p6345,サムライ７,2,2,0,0,0,1000,1000
p5818,新世紀エヴァンゲリオン～魂の軌跡～,1,1,0,0,0,1000,1000
p8722,南国育ち 蝶々ver,5,10,0,0,0,1000,1000
p9141,Ｓ地獄少女　あとはあなたが決めることよ,2,3,0,0,0,1000,1000
p9029,Ｓ　呪怨　再誕ＡＴ,1,1,0,0,0,1000,1000
p8442,パチスロ　世界でいちばん強くなりたい！,1,1,0,0,0,1000,1000
p8328,パチスロ　呪怨,2,3,0,0,0,1000,1000
p7834,地獄少女,2,2,0,0,0,1000,1000
p9277,戦国乙女３～天剣を継ぐもの～,2,2,0,0,0,1000,
p9222,対魔導学園３５試験小隊,2,2,0,0,0,1000,1000
p9057,Ｓルパン三世　イタリアの夢,4,9,0,0,0,1000,1000
p9012,パチスロ　南国娘２,2,3,0,0,0,1000,1000
p8975,スーパービンゴギャラクシー,2,2,0,0,0,1000,
p7481,スーパービンゴネオ,1,2,0,0,0,1000,1000
p9219,アナターのオット！？はーです,7,12,0,0,0,1000,1000
p9114,ＳＬＯＴバジリスク～甲賀忍法帖～絆２,7,18,0,0,0,1000,1000
p8500,ＳＬＯＴ魁！！男塾,2,2,0,0,0,1000,1000
p7299,アナザーゴッドハーデス奪われたＺＥＵＳｖｅｒ．,4,26,0,0,0,1000,1000
p9163,パチスロ　モンキーターンＩＶ,2,2,0,0,0,1000,1000
p8996,パチスロ　ＴＩＧＥＲ　＆　ＢＵＮＮＹ,1,1,0,0,0,1000,1000
p8946,パチスロ鉄拳４,5,5,0,0,0,1000,1000
p8800,スーパーリノXX,1,1,0,0,0,1000,1000
p8605,カンフーレディ・テトラ,1,1,0,0,0,1000,1000
p8518,ニューパルサーＳＰⅡ,2,5,0,0,0,1000,1000
p8331,タイムクロス２,1,1,0,0,0,1000,1000
p8249,パチスロ　モンキーターンＩＩＩ,1,1,0,0,0,1000,1000
p8165,パチスロ　ウィッチマスター,2,2,0,0,0,1000,1000
p8128,天下布武３,1,1,0,0,0,1000,1000
p8031,スーパーリノＭＡＸ,2,2,0,0,0,1000,1000
p7118,ゼーガペイン,1,1,0,0,0,1000,1000
p7065,キャプテンパルサー,2,2,0,0,0,1000,1000
p6961,宇宙戦艦ヤマト２～テレサ、愛の導き～,1,1,0,0,0,1000,1000
p6913,キュロゴス２,1,1,0,0,0,1000,1000
p6833,キン肉マンキン肉星王位争奪編,2,2,0,0,0,1000,1000
p6778,押忍！！豪炎高校應援團,2,3,0,0,0,1000,1000
p6724,ニューパルサーＳＰ,2,2,0,0,0,1000,1000
p6689,鉄拳デビルＶｅｒ．,2,3,0,0,0,1000,1000
p6637,銀河鉄道９９９,1,3,0,0,0,1000,1000
p6560,パチスロ鉄拳２ｎｄ,2,2,0,0,0,1000,1000
p5202,パチスロ「バイオハザード」,1,1,0,0,0,1000,
p8198,パチスロ犬夜叉「2016年」,1,1,0,0,0,1000,1000
p7580,サラリーマン金太郎出世回胴編,1,1,0,0,0,1000,1000
p7030,新鬼武者再臨,1,3,0,0,0,1000,1000
p6649,モンスターハンター,3,7,0,0,0,1000,1000
p6131,俺の空～蒼き正義魂～,1,1,0,0,0,1000,1000
p5392,カイジ２,1,1,0,0,0,1000,1000
p9181,押忍！サラリーマン番長２,6,8,0,0,0,1000,1000
p8721,HEY!鏡,2,3,0,0,0,1000,1000
p8595,押忍！番長Ａ,2,4,0,0,0,1000,1000
p8459,政宗２,2,5,0,0,0,1000,1000
p8363,忍魂　暁ノ章,3,4,0,0,0,1000,1000
p8215,押忍！番長３,2,15,0,0,0,1000,1000
p8138,３×３ＥＹＥＳ　聖魔覚醒,1,1,0,0,0,1000,1000
p7770,ジャッカスチーム,1,1,0,0,0,1000,1000
p7482,押忍！サラリーマン番長,3,17,0,0,0,1000,1000
p7093,忍魂弐烈火ノ章,2,2,0,0,0,1000,1000
p6820,クレアの秘宝伝はじまりの扉と太陽の石,1,1,0,0,0,1000,1000
p6491,押忍！番長２,2,2,0,0,0,1000,1000
p6434,政宗,1,2,0,0,0,1000,1000
p6200,秘宝伝封じられた女神,2,5,0,0,0,1000,1000
p9093,スカイガールズ～ゼロノツバサ～,4,5,0,0,0,1000,1000
p8922,実況ＢＩＮＧＯ倶楽部,2,3,0,0,0,1000,1000
p8619,マジカルハロウィン６,3,4,0,0,0,1000,1000
p8274,防空少女ラブキューレ,1,1,0,0,0,1000,1000
p8235,ＧＩ優駿倶楽部,2,2,0,0,0,1000,1000
p7939,マジカルハロウィン５,4,7,0,0,0,1000,1000
p7237,激闘！西遊記,1,1,0,0,0,1000,1000
p5762,マジカルハロウィン２,2,2,0,0,0,1000,1000
p5451,マジカルハロウィンＲ,1,1,0,0,0,1000,1000
p6749,スーパー５,1,3,0,0,0,1000,1000
p9189,パチスロ　ＢＬＡＣＫ　ＬＡＧＯＯＮ４,2,6,0,0,0,1000,1000
p7498,ＢＬＡＣＫ　ＬＡＧＯＯＮ２,1,3,0,0,0,1000,1000
p7190,猛虎花形,2,2,0,0,0,1000,1000
p6715,鉄のラインバレル,1,1,0,0,0,1000,1000
p9132,新鬼武者～ＤＡＷＮ　ＯＦ　ＤＲＥＡＭＳ～,5,7,0,0,0,1000,1000
p8183,パチスロ　モンスターハンター　狂竜戦線,1,5,0,0,0,1000,1000
p8014,スーパーストリートファイターＩＶ　パチスロエディション,1,1,0,0,0,1000,1000
p7336,モンスターハンター月下雷鳴,5,6,0,0,0,1000,1000
p8921,新世紀エヴァンゲリオン　暴走４００,2,2,0,0,0,1000,1000
p8574,新世紀エヴァンゲリオン　まごころを、君に２,2,3,0,0,0,1000,1000
p7873,百花繚乱サムライガールズ,2,2,0,0,0,1000,1000
p9092,花伝,1,1,0,0,0,1000,
p8812,島漢‐３０,1,1,0,0,0,1000,
p8073,セブンスビート,1,2,0,0,0,1000,1000
p7790,スカイガールズ～ゼロ、ふたたび～,2,2,0,0,0,1000,1000
p6286,マジカルハロウィン３,1,1,0,0,0,1000,1000
p9174,Ｓヤッターマン絶対正義,1,1,0,0,0,1000,1000
p9152,パチスロ咲‐Ｓａｋｉ‐,1,1,0,0,0,1000,1000
p9170,Ｓパチスロダイナマイトキング極,2,3,0,0,0,1000,1000
p8885,パチスロおそ松さん～驚～,2,2,0,0,0,1000,1000
p8241,パチスロおそ松さん,1,1,0,0,0,1000,1000
p9055,パチスロ　サラリーマン金太郎～ＭＡＸ～,2,3,0,0,0,1000,1000
p8816,戦国パチスロ花の慶次～天を穿つ戦槍～剛弓ｖｅｒ．,4,10,0,0,0,1000,1000
p8224,パチスロＺＥＴＭＡＮ,1,1,0,0,0,1000,1000
p7839,戦国パチスロ花の慶次～戦極めし傾奇者の宴～,1,1,0,0,0,1000,1000
p8829,ぱちスロＡＫＢ４８　エンジェル,2,2,0,0,0,1000,1000
p9154,沖ドキ！２‐３０,2,3,0,0,0,1000,1000
p9155,サンダーＶライトニング,6,10,0,0,0,1000,1000
p8924,ハナビ通,3,3,0,0,0,1000,1000
p8882,ドンちゃん２,4,4,0,0,0,1000,1000
p8679,沖ドキ!バケーション,1,3,0,0,0,1000,1000
p8179,クランキーセレブレーション,3,3,0,0,0,1000,1000
p7630,ハナビ（アクロス）,3,7,0,0,0,1000,1000
p7494,沖ドキ！,3,5,0,0,0,1000,1000
p8984,ＳＬＯＴ劇場版魔法少女まどか☆マギカ［新編］叛逆の物語,7,16,0,0,0,1000,1000
p8909,ＳＬＯＴギャラガ,2,2,0,0,0,1000,1000
p8735,SLOTファミリースタジアム,2,2,0,0,0,1000,1000
p7455,やじきた道中記乙,2,2,0,0,0,1000,1000
p7039,鬼の城,1,1,0,0,0,1000,1000
p8964,パチスロ　天元突破グレンラガン,2,3,0,0,0,1000,
p8942,超ＡＴ　美ら沖,2,2,0,0,0,1000,
p8813,パチスロ　ロード　オブ　ヴァーミリオン　Ｒｅ：,1,1,0,0,0,1000,
p8525,パチスロ　ＢＬＡＣＫ　ＬＡＧＯＯＮ３,2,2,0,0,0,1000,1000
p8127,パチスロ　ロードオブヴァーミリオン,2,2,0,0,0,1000,1000
p7961,ＰＡＣＨＩＳＬＯＴ　ＮＩＮＪＡ　ＧＡＩＤＥＮ,2,3,0,0,0,1000,1000
p7640,ベルセルク,1,1,0,0,0,1000,1000
p7684,ミリオンゴッド神々の凱旋,4,54,0,0,0,1000,1000
p8473,トロピカルＫＩＳＳ　スウィートＶｅｒ,1,1,0,0,0,1000,1000
p8445,神の左手　悪魔の右目,1,1,0,0,0,1000,1000
p9208,パチスロ言い訳はさせないわよ！ｂｙ壇蜜,1,1,0,0,0,1000,1000
p9512,Ｓ牙狼‐黄金騎士‐,1,1,0,0,0,1000,
p9244,吉宗３,2,3,0,0,0,1000,1000
p9003,バンバンクロス,1,1,0,0,0,1000,
p9061,マジカルハロウィン７,2,3,0,0,0,1000,1000
p9011,ドラゴンホイール,3,3,0,0,0,1000,1000
p8981,麻雀格闘倶楽部参,6,8,0,0,0,1000,1000
p8838,ＧＩ優駿倶楽部２,6,6,0,0,0,1000,1000
p8781,戦コレ! 泰平女君 徳川家康,1,1,0,0,0,1000,
p9091,Ｓリング　恐襲ノ連鎖,1,1,0,0,0,1000,
p9066,Ｓ喰霊‐零‐　運命乱～うんめいのみだれ～,2,2,0,0,0,1000,1000
p9123,パチスロ　ケロット４,3,3,0,0,0,1000,1000
p9054,天下布武４,4,6,0,0,0,1000,1000
p9142,スナイパイ７１,3,4,0,0,0,1000,1000
p9209,ＯＺ‐１,2,8,0,0,0,1000,1000
